TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MDQ1OSwiaWF0IjoxNzgxODY0MDU5fQ.T1GbECMso7btlcp-c0zWCoNJybjEWZyW_VdQ9YSxtPA_CBqFt5E3oK8qDyKFB1D3lS5VCZ61Aq-DmntIhKA4uA"", ""expiry"": ""1781950459""}","163","200","authenticate","bank1"
"TC002","merchant_cas","Authentication Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NTA0NTksImlhdCI6MTc4MTg2NDA1OX0.w0oVwmqgYf9ZTRYpDzvpkPiofgtfIiwlygwcxi-5Cj8Zs1EVVj6xRx8pZmqRUpYNEWDPYOQJPnqydsBkONeAMw"", ""expiry"": ""1781950459""}","146","200","authenticate","bank1"
"TC003","merchant_cas","Authentication Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MDQ2MCwiaWF0IjoxNzgxODY0MDYwfQ.wTxrQnOBQRGKuf3fpAJT3hqzYh7IdVSUc4pOq1PBZN-jTqaUOf6NYGC6r6gEp1_755h8H8pRwZ7WGsj7k3psYQ"", ""expiry"": ""1781950460""}","126","200","authenticate","bank1"
"TC004","merchant_cas","Authentication Wrong password (invalid credentials)","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1685","500","authenticate","bank1"
"TC005","merchant_cas","Authentication username field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1640","500","authenticate","bank1"
"TC006","merchant_cas","Authentication password field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1070","500","authenticate","bank1"
"TC007","merchant_cas","Authentication channel field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1070","500","authenticate","bank1"
"TC008","merchant_cas","Authentication unconfigured/unknown channel","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1074","500","authenticate","bank1"
"TC009","merchant_cas","Authentication empty request body","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1058","500","authenticate","bank1"
"TC010","merchant_cas","Authentication request timeout","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1071","500","authenticate","bank1"
