TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MDI0MiwiaWF0IjoxNzgxODYzODQyfQ.f4YNinwduBeccUD-cwylB8HaZdKu-JakBfW2it1JwWBi_ubLyzdkkUGxlkcLuOFLg2x--tXmIYWDSvp67vHzvw"", ""expiry"": ""1781950242""}","184","200","authenticate","bank1"
"TC002","merchant_cas","Authentication Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NTAyNDIsImlhdCI6MTc4MTg2Mzg0Mn0.ux50CB2P49ornn5XXSXfY8RshWAg8o49O2mzig1KdyzmDevY0rW2EZXUE6-gc7d5DMbLMunfKgKPdJVuiq81Fw"", ""expiry"": ""1781950242""}","111","200","authenticate","bank1"
"TC003","merchant_cas","Authentication Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1MDI0MiwiaWF0IjoxNzgxODYzODQyfQ.f4YNinwduBeccUD-cwylB8HaZdKu-JakBfW2it1JwWBi_ubLyzdkkUGxlkcLuOFLg2x--tXmIYWDSvp67vHzvw"", ""expiry"": ""1781950242""}","116","200","authenticate","bank1"
"TC004","merchant_cas","Authentication Wrong password (invalid credentials)","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1677","500","authenticate","bank1"
"TC005","merchant_cas","Authentication username field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1710","500","authenticate","bank1"
"TC006","merchant_cas","Authentication password field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1111","500","authenticate","bank1"
"TC007","merchant_cas","Authentication channel field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1097","500","authenticate","bank1"
"TC008","merchant_cas","Authentication unconfigured/unknown channel","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","3376","500","authenticate","bank1"
"TC009","merchant_cas","Authentication empty request body","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1166","500","authenticate","bank1"
"TC010","merchant_cas","Authentication request timeout","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1118","500","authenticate","bank1"
"TC013","merchant_cas","Merchant Direct SQRC - valid payment","positive","PASSED","SUCCESS","{""response_code"": ""00"", ""response_desc"": ""SUCCESS"", ""info"": {""stan"": ""000013"", ""rrn"": ""760025000013"", ""messageId"": ""DUIBPKKA190626760025000013"", ""transactionId"": ""DUIBPKKA190626760025000013""}}","1529","200","merchant_payment_direct_sqrc","bank1"
"TC014","merchant_cas","Merchant SQRC - valid payment","positive","FAILED","SUCCESS","{""timestamp"": ""2026-06-19T10:10:55.539+00:00"", ""status"": 403, ""error"": ""Forbidden"", ""path"": ""/api/v1/paysyslabs/merchant/payment/SQRC""}","62","403","merchant_payment_sqrc","bank1"
"TC015","merchant_cas","Merchant Alias - valid payment","positive","FAILED","SUCCESS","{""timestamp"": ""2026-06-19T10:10:55.608+00:00"", ""status"": 403, ""error"": ""Forbidden"", ""path"": ""/api/v1/paysyslabs/merchant/payment/alias""}","36","403","merchant_payment_alias","bank1"
