TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC_AUTH_IB","cas","AuthenticationIB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE4NTA5MTgsImlhdCI6MTc4MTc2NDUxOH0.BZB62al3hfMH9nKmOEQ1QhRRo2C6ntTM9tTtLdPk8eGhKQW_xHgCxuN8zIdoaMXuH9YB_Vgvep5dLlMSdn8qnA"", ""expiry"": ""1781850918""}","290","200","authenticate","bank1"
"TC001","cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTg1MDkxOCwiaWF0IjoxNzgxNzY0NTE4fQ.rIBLQEItrzosWsp_ZyR8GJh-amPNVnC-LuNdCk0ili5phWby7A_7cMJvQALvcfEZ_Ifj3GMUf3pH_NZlWgbV5g"", ""expiry"": ""1781850918""}","290","200","authenticate","bank1"
"TC002","cas","DirectPosting ACSP","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""99"", ""response_desc"": ""Document was rejected by timeout""}, ""rrn"": ""492506177617"", ""stan"": ""239047""}","17722","200","directposting","bank1"
"TC003","cas","DirectPosting RJCT","negative","FAILED","Document was rejected by counterparty","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""046380410379"", ""stan"": ""594503""}","1681","200","payment","bank1"
"TC004","cas","TitleFetch Success","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""101"", ""response_desc"": ""Invalid request""}, ""rrn"": ""292408425445"", ""stan"": ""119360""}","5624","200","titlefetch","bank1"
"TC005","cas","DirectPosting Timeout","negative","FAILED","Document was rejected by timeout","{""response"": {""response_code"": ""002"", ""response_desc"": ""Account not Exist""}, ""rrn"": ""269358810078"", ""stan"": ""907931""}","1643","200","payment","bank1"
"TC006","cas","TitleFetch ibcon","positive","PASSED","SUCCESS","{""response"": {""account-information"": {""iban"": ""PK94CRSM0000003265703141"", ""acctitle"": ""Faiz Ula Amin Khan"", ""acctype"": ""Account""}, ""response_code"": ""00"", ""response_desc"": ""SUCCESS"", ""fee"": 0, ""stan"": ""406699"", ""rrn"": ""493153530094""}}","1060","200","titlefetchiban","bank1"
"TC007","cas","Titlefetchconv","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""102"", ""response_desc"": ""Bad response""}, ""rrn"": ""566708431149"", ""stan"": ""615187""}","5452","200","titlefetchconv","bank1"
"TC008","cas","Payment","negative","FAILED","SUCCESS","{""response"": {""response_code"": ""503"", ""response_desc"": ""Unable to Process""}, ""rrn"": ""050200584049"", ""stan"": ""057716""}","932","200","payment","bank1"
"TC009","cas","Remittance Payment","positive","FAILED","SUCCESS","{""response"": {""response_code"": ""99"", ""response_desc"": ""Document was rejected by timeout""}, ""rrn"": ""111559711595"", ""stan"": ""788353""}","17619","200","remittancepayment","bank1"
