TC_ID,Service,Description,Test_Type,Status,Expected,Actual,Response_Time_ms,Status_Code,API_Name,Bank
"TC001","merchant_cas","Authentication","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1NDI3NSwiaWF0IjoxNzgxODY3ODc1fQ.ZTbIuNtK2-dK2aVcvqSg2SYujiPNtjqt-g2MnOba3sHZq0Z2YD_hMwarshr43_vTiWr8sdbQsHReRhGZoRKpKw"", ""expiry"": ""1781954275""}","171","200","authenticate","bank1"
"TC002","merchant_cas","Authentication Generate token for channel IB","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODE5NTQyNzYsImlhdCI6MTc4MTg2Nzg3Nn0.inrvhEiwzKZJ3rEQrfMfDJgGn9n4-03DDTffly6tcO__bFAjNXFxKWpsWaYiGO__cuPbkgebgKqAcKOsJ5aioA"", ""expiry"": ""1781954276""}","140","200","authenticate","bank1"
"TC003","merchant_cas","Authentication Generate token for channel test","positive","PASSED","","{""token"": ""eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MTk1NDI3NiwiaWF0IjoxNzgxODY3ODc2fQ.roHrFP8vFqk9BFonDsrzdvME8qQTDK2bhAQXVLpoNWWT5SWv-NTuMg-Cq8E-NKntJKf6sc3-jKHqyblSZmTTNg"", ""expiry"": ""1781954276""}","125","200","authenticate","bank1"
"TC004","merchant_cas","Authentication Wrong password (invalid credentials)","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1812","500","authenticate","bank1"
"TC005","merchant_cas","Authentication username field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1875","500","authenticate","bank1"
"TC006","merchant_cas","Authentication password field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1168","500","authenticate","bank1"
"TC007","merchant_cas","Authentication channel field missing","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1239","500","authenticate","bank1"
"TC008","merchant_cas","Authentication unconfigured/unknown channel","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1160","500","authenticate","bank1"
"TC009","merchant_cas","Authentication empty request body","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1162","500","authenticate","bank1"
"TC010","merchant_cas","Authentication request timeout","negative","PASSED","Internal Server Error","{""response_code"": ""500"", ""response_desc"": ""Internal Server Error""}","1122","500","authenticate","bank1"
"TC013","merchant_cas","Merchant Direct SQRC - valid payment","positive","PASSED","SUCCESS","{""response_code"": ""00"", ""response_desc"": ""SUCCESS"", ""info"": {""stan"": ""815384"", ""rrn"": ""170161806000"", ""messageId"": ""DUIBPKKA190626170161806000"", ""transactionId"": ""DUIBPKKA190626170161806000""}}","978","200","merchant_payment_direct_sqrc","bank1"
"TC014","merchant_cas","Merchant SQRC - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""170161807000"", ""stan"": ""471317""}}","738","200","merchant_payment_sqrc","bank1"
"TC015","merchant_cas","Merchant Alias - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""170161808000"", ""stan"": ""011723""}}","642","200","merchant_payment_alias","bank1"
"TC016","merchant_cas","Merchant Direct RTP Now - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""170161809000"", ""stan"": ""834918""}}","672","200","merchant_payment_direct_rtpn","bank1"
"TC017","merchant_cas","Merchant Direct RTP Later - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""068"", ""response_desc"": ""Duplicate Transaction"", ""info"": {""rrn"": ""170161810000"", ""stan"": ""305894""}}","985","200","merchant_payment_direct_rtpl","bank1"
"TC018","merchant_cas","Merchant Direct DQRC - valid payment","positive","FAILED","SUCCESS","{""response_code"": ""9999"", ""response_desc"": ""Invalid MX input: \n [1,3634] cvc-pattern-valid: Value '213eruwpies-dsklfjkslk-q234jfd23-25' is not facet-valid with respect to pattern '[a-f0-9]{8}-[a-f0-9]{4}-4[a-f0-9]{3}-[89ab][a-f0-9]{3}-[a-f0-9]{12}' for type 'UUIDv4Identifier'.\n [1,3634] cvc-type.3.1.3: The value '213eruwpies-dsklfjkslk-q234jfd23-25' of element 'UETR' is not valid."", ""info"": {""stan"": ""276238"", ""rrn"": ""170161811000""}}","433","200","merchant_payment_direct_dqrc","bank1"
"TC019","merchant_cas","Merchant Direct SQRC - rrn missing","negative","FAILED","Couldn't find rrn or stan in request","invalid literal for int() with base 10: ""Couldn't find rrn or stan in request""","0","","merchant_payment_direct_sqrc","bank1"
"TC020","merchant_cas","Merchant Direct SQRC - rrn non-numeric","negative","PASSED","rrn must be 12 digits","{""response_code"": ""068"", ""response_desc"": ""rrn must be 12 digits"", ""info"": {""stan"": ""305485"", ""rrn"": ""ABC0305485""}}","220","200","merchant_payment_direct_sqrc","bank1"
"TC021","merchant_cas","Merchant Direct SQRC - stan missing","negative","FAILED","400","200","17","200","merchant_payment_direct_sqrc","bank1"
"TC022","merchant_cas","Merchant Direct SQRC - sender IBAN invalid","negative","PASSED","iban must be 24 Characters","{""response_code"": ""068"", ""response_desc"": ""iban must be 24 Characters"", ""info"": {""stan"": ""032954"", ""rrn"": ""170161811008""}}","197","200","merchant_payment_direct_sqrc","bank1"
"TC023","merchant_cas","Merchant Direct SQRC - sender id value invalid","negative","PASSED","Invalid Sender Id Value","{""response_code"": ""068"", ""response_desc"": ""Invalid Sender Id Value"", ""info"": {""stan"": ""374256"", ""rrn"": ""170161812001""}}","206","200","merchant_payment_direct_sqrc","bank1"
"TC024","merchant_cas","Merchant Direct SQRC - amount zero","negative","FAILED","amount 0 not allowed","{""response_code"": ""99"", ""response_desc"": ""Invalid amount"", ""info"": {""stan"": ""904429"", ""rrn"": ""170161812003""}}","640","200","merchant_payment_direct_sqrc","bank1"
"TC025","merchant_cas","Merchant Direct SQRC - amount negative","negative","PASSED","minimun amount allowed: 0","{""response_code"": ""068"", ""response_desc"": ""minimun amount allowed: 0"", ""info"": {""stan"": ""398378"", ""rrn"": ""170161813000""}}","209","200","merchant_payment_direct_sqrc","bank1"
